기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202409|45|28110|43110000|4111000000|서울|성남시|역삼동|역삼1동|NH2035|힐스테이트|18147|x|5|0.264|0.014|0.042|0.033|0.005|0.037|0.101|0.097|0.113|0.003|0.0|0.192|0.001|0.066|0.032
202409|11|11140|27110000|4211000000|인천|수원시|역삼동|역삼1동|NH2826|푸르지오|17301|1|3|0.049|0.024|0.036|0.018|0.095|0.084|0.064|0.101|0.048|0.012|0.004|0.002|0.043|0.405|0.015
202409|44|11110|47110000|2611000000|인천|서초구|인계동|역삼1동|NH2905|푸르지오|4858|2|3|0.153|0.062|0.038|0.117|0.006|0.007|0.004|0.05|0.02|0.025|0.139|0.072|0.004|0.011|0.291
202409|27|28110|26140000|4413000000|서울|성남시|역삼동|서초1동|NH4765|힐스테이트|19351|1|4|0.034|0.044|0.056|0.02|0.002|0.095|0.186|0.156|0.087|0.001|0.102|0.034|0.05|0.026|0.107
202409|27|11170|41130000|2614000000|경기|서초구|인계동|역삼1동|NH2851|자이|17748|1|4|0.129|0.002|0.242|0.006|0.095|0.026|0.016|0.087|0.01|0.11|0.018|0.064|0.066|0.063|0.066
202409|46|26110|43110000|1114000000|서울|서초구|서초동|서초1동|NH3009|푸르지오|17184|1|3|0.078|0.13|0.04|0.054|0.066|0.104|0.028|0.055|0.138|0.071|0.039|0.046|0.043|0.011|0.098
202409|44|11170|27110000|4111000000|경기|성남시|역삼동|역삼1동|NH5359|자이|13363|1|5|0.016|0.036|0.046|0.031|0.09|0.133|0.003|0.007|0.144|0.239|0.102|0.091|0.016|0.02|0.027
202409|46|42110|45110000|4311000000|인천|서초구|서초동|역삼1동|NH8089|힐스테이트|5838|2|4|0.052|0.036|0.026|0.042|0.001|0.089|0.007|0.044|0.072|0.112|0.003|0.153|0.052|0.091|0.219
202409|27|28110|28110000|4115000000|서울|수원시|역삼동|서초1동|NH2994|자이|15381|2|3|0.086|0.223|0.109|0.09|0.015|0.07|0.206|0.01|0.027|0.01|0.007|0.027|0.055|0.015|0.05
202409|43|44130|26110000|1114000000|경기|수원시|서초동|역삼1동|NH6794|힐스테이트|18027|2|4|0.196|0.003|0.028|0.185|0.014|0.002|0.103|0.038|0.096|0.119|0.014|0.085|0.074|0.039|0.003
202409|41|46110|11200000|1111000000|경기|성남시|서초동|역삼1동|NH5390|힐스테이트|11974|1|6|0.155|0.026|0.03|0.103|0.041|0.041|0.041|0.136|0.031|0.024|0.031|0.192|0.047|0.056|0.046
202409|44|44130|26110000|2614000000|인천|성남시|인계동|서초1동|NH5185|푸르지오|11148|1|5|0.046|0.053|0.234|0.11|0.049|0.036|0.014|0.006|0.094|0.017|0.189|0.04|0.077|0.034|0.001
202409|43|26140|28110000|2614000000|부산|수원시|서초동|서초1동|NH3713|힐스테이트|18472|2|2|0.028|0.07|0.092|0.11|0.013|0.167|0.005|0.037|0.028|0.003|0.031|0.119|0.12|0.102|0.073
202409|41|44130|46110000|4211000000|부산|강남구|인계동|역삼1동|NH9739|힐스테이트|19346|1|2|0.23|0.075|0.059|0.038|0.052|0.104|0.024|0.122|0.014|0.002|0.091|0.016|0.061|0.076|0.035
202409|41|46110|47110000|4311000000|서울|강남구|서초동|서초1동|NH3659|푸르지오|8565|1|5|0.048|0.007|0.212|0.048|0.008|0.024|0.001|0.015|0.042|0.071|0.079|0.039|0.091|0.135|0.18
202409|41|11170|26110000|4511000000|경기|성남시|역삼동|서초1동|NH9475|자이|11901|1|4|0.003|0.075|0.113|0.015|0.01|0.057|0.011|0.036|0.078|0.152|0.09|0.023|0.119|0.126|0.092
202409|27|45110|26140000|4511000000|서울|성남시|인계동|역삼1동|NH7031|자이|8562|1|5|0.001|0.032|0.037|0.129|0.072|0.018|0.012|0.108|0.163|0.24|0.081|0.081|0.002|0.019|0.005
202409|42|41110|26140000|2711000000|경기|수원시|인계동|서초1동|NH7579|푸르지오|14022|1|6|0.027|0.112|0.027|0.041|0.108|0.019|0.326|0.015|0.015|0.054|0.051|0.02|0.082|0.04|0.062
202409|44|44130|43110000|4511000000|경기|성남시|서초동|서초1동|NH7436|힐스테이트|11383|1|3|0.018|0.045|0.09|0.02|0.101|0.126|0.036|0.175|0.08|0.014|0.116|0.007|0.01|0.027|0.135
202409|46|11140|45110000|4711000000|인천|수원시|역삼동|서초1동|NH6659|힐스테이트|6104|1|6|0.008|0.161|0.044|0.041|0.049|0.023|0.012|0.186|0.039|0.04|0.07|0.033|0.045|0.017|0.231
202409|47|44130|27110000|2811000000|경기|강남구|인계동|역삼1동|NH7475|래미안|11429|1|4|0.259|0.038|0.029|0.153|0.031|0.104|0.092|0.007|0.031|0.154|0.068|0.003|0.025|0.001|0.004
202409|44|47110|11140000|4115000000|경기|성남시|인계동|역삼1동|NH4773|래미안|18477|1|4|0.056|0.115|0.045|0.18|0.112|0.024|0.216|0.008|0.071|0.012|0.004|0.02|0.028|0.029|0.077
202409|44|43110|11110000|2614000000|부산|성남시|서초동|역삼1동|NH5084|래미안|3575|2|5|0.234|0.044|0.106|0.103|0.07|0.0|0.062|0.052|0.1|0.028|0.016|0.05|0.014|0.116|0.004
202409|11|26140|41130000|2614000000|경기|수원시|역삼동|서초1동|NH4909|자이|8294|2|6|0.045|0.022|0.163|0.166|0.051|0.042|0.058|0.024|0.009|0.007|0.078|0.148|0.022|0.127|0.037
202409|42|47110|42110000|1111000000|부산|성남시|서초동|서초1동|NH1895|푸르지오|15783|2|5|0.0|0.051|0.138|0.04|0.099|0.011|0.048|0.025|0.048|0.153|0.034|0.157|0.13|0.015|0.049
202409|27|41130|43110000|1120000000|부산|수원시|역삼동|역삼1동|NH9393|힐스테이트|17705|2|3|0.248|0.072|0.024|0.002|0.015|0.037|0.007|0.015|0.028|0.257|0.001|0.078|0.003|0.122|0.091
202409|27|41110|28110000|4311000000|서울|서초구|인계동|서초1동|NH4989|힐스테이트|17646|1|3|0.018|0.087|0.242|0.024|0.009|0.054|0.055|0.027|0.122|0.055|0.024|0.018|0.078|0.029|0.158
202409|44|44130|47110000|4211000000|인천|서초구|역삼동|서초1동|NH6337|래미안|15010|1|3|0.031|0.032|0.24|0.038|0.103|0.124|0.092|0.063|0.052|0.026|0.026|0.025|0.088|0.004|0.056
