기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202406|45|26140|47110000|4111000000|서울|강남구|역삼동|역삼1동|NH6818|푸르지오|9850|2|2|0.051|0.049|0.205|0.002|0.052|0.066|0.002|0.172|0.095|0.017|0.085|0.018|0.001|0.062|0.123
202406|11|26110|26110000|4115000000|부산|강남구|역삼동|역삼1동|NH2507|자이|6976|1|3|0.101|0.07|0.06|0.069|0.046|0.003|0.05|0.018|0.09|0.029|0.037|0.185|0.13|0.068|0.045
202406|26|42110|46110000|4611000000|부산|수원시|역삼동|서초1동|NH7963|힐스테이트|7265|2|6|0.007|0.008|0.021|0.093|0.025|0.125|0.053|0.037|0.089|0.024|0.298|0.078|0.041|0.076|0.026
202406|26|27110|44130000|1117000000|부산|성남시|서초동|서초1동|NH4366|푸르지오|4401|2|2|0.263|0.0|0.027|0.046|0.093|0.004|0.0|0.017|0.064|0.097|0.001|0.144|0.001|0.229|0.012
202406|44|27110|41150000|4413000000|부산|강남구|인계동|역삼1동|NH5746|자이|3437|1|3|0.013|0.007|0.002|0.076|0.015|0.021|0.135|0.031|0.024|0.001|0.019|0.05|0.102|0.316|0.188
202406|47|11200|11200000|2811000000|인천|수원시|인계동|서초1동|NH8363|힐스테이트|15838|2|5|0.069|0.063|0.012|0.225|0.036|0.128|0.043|0.011|0.147|0.051|0.009|0.081|0.025|0.042|0.057
202406|42|11200|41110000|4611000000|서울|성남시|인계동|서초1동|NH8453|힐스테이트|18065|2|3|0.167|0.019|0.011|0.01|0.084|0.041|0.007|0.038|0.003|0.048|0.181|0.13|0.086|0.025|0.15
202406|43|43110|11170000|2611000000|인천|서초구|역삼동|역삼1동|NH9292|자이|13551|2|4|0.341|0.032|0.021|0.003|0.04|0.055|0.077|0.061|0.033|0.015|0.172|0.027|0.11|0.01|0.003
202406|11|11140|41110000|4211000000|서울|서초구|서초동|역삼1동|NH6538|힐스테이트|17656|2|6|0.122|0.009|0.236|0.003|0.036|0.042|0.106|0.008|0.031|0.038|0.036|0.199|0.036|0.056|0.043
202406|46|26110|28110000|2811000000|경기|강남구|서초동|역삼1동|NH7518|푸르지오|12344|2|6|0.083|0.091|0.032|0.146|0.057|0.024|0.048|0.023|0.086|0.055|0.005|0.058|0.086|0.18|0.026
202406|27|41150|46110000|4511000000|부산|성남시|서초동|서초1동|NH7403|자이|14691|1|2|0.147|0.011|0.203|0.095|0.008|0.164|0.009|0.041|0.013|0.188|0.035|0.034|0.007|0.014|0.033
202406|44|41110|26140000|4711000000|부산|서초구|인계동|역삼1동|NH2091|자이|7275|2|4|0.021|0.071|0.056|0.014|0.078|0.066|0.106|0.105|0.122|0.051|0.159|0.003|0.086|0.031|0.03
202406|45|41130|41110000|4311000000|인천|수원시|서초동|서초1동|NH5784|힐스테이트|3452|1|5|0.08|0.136|0.011|0.167|0.156|0.038|0.021|0.013|0.1|0.021|0.002|0.066|0.121|0.045|0.023
202406|43|42110|26140000|4113000000|부산|수원시|역삼동|역삼1동|NH5152|래미안|19709|1|5|0.274|0.023|0.062|0.067|0.075|0.06|0.024|0.144|0.009|0.056|0.086|0.01|0.083|0.016|0.011
202406|43|42110|46110000|4211000000|서울|수원시|서초동|서초1동|NH7753|래미안|3319|1|6|0.143|0.061|0.064|0.08|0.007|0.092|0.083|0.057|0.045|0.057|0.029|0.052|0.099|0.103|0.03
