기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업구분|금융기관|분위코드(총대출잔액기준)|총대출_보유계좌수|유효대출계좌_대상자수|대출잔액_보유대상자수|대출잔액_최저금액|대출잔액_최대금액|대출잔액_평균금액|대출잔액_주택담보_평균금액|대출잔액_신용_평균금액|대출잔액_기타_평균금액|대출잔액_중위금액|대출잔액_주택담보_중위금액|대출잔액_신용_중위금액|총대출잔액|총대출잔액_주택담보|총대출잔액_신용|총대출잔액_기타|신규대출_약정금액합(당월)|신규대출_주택담보약정금액합(당월)|신규대출_신용약정금액합(당월)|신규대출_기타약정금액합(당월)|일시불상환_대출보유대상자수|분할상환_대출보유대상자수|한도대출_보유대상자수|기타대출_보유대상자수|대출잔액합_일시불|대출잔액합_분할상환|대출잔액합_한도|대출잔액합_기타|대출평균이자율|월 연체보유자수 합계|월평균연체건수|평균연체일|평균연체금액|중위연체금액|연체금액
202401|CNTY_GU|46|27110|11200000|인천|서초구|인계동|1114000000|인계동|2|65|0|1|5|1247|214|214|514|70557|4462.0|1359.0|615.0|2488.0|3540|1050|534|954868.0|290826.0|131610.0|532432.0|238166|2129394|494365|5416|30|109|21|6|6436461|10025275|467699|1402416|2.51|23|2.72|156|188|480|4324.0
202401|CNTY_GU|26|46110|45110000|대구|수원시|서초동|1120000000|역삼1가|1|60|0|1|3|1187|395|395|357|76971|38697.0|15252.0|12594.0|10851.0|34372|11008|11564|15285315.0|6024540.0|4974630.0|4286145.0|555114|1861177|334149|325025|63|167|114|39|4637585|19741193|1602485|633764|6.65|45|2.57|114|28|456|1260.0
202401|PRVNC|42|41110|41110000|경기|서초구|역삼동|2614000000|서초1동|2|60|1|1|5|203|3|3|264|75309|32728.0|10330.0|8257.0|14141.0|32177|7305|7527|98184.0|30990.0|24771.0|42423.0|2722116|1357283|893475|245259|0|1|0|0|6325402|7910780|4252296|325314|2.56|0|1.55|51|0|50|0.0
202401|ADM|44|41150|42110000|경기|서초구|서초동|4611000000|서초1동|1|65|0|2|1|419|257|257|858|20450|21943.0|7796.0|6956.0|7191.0|17951|6540|5178|5639351.0|2003572.0|1787692.0|1848087.0|124513|1965182|453497|356724|71|145|68|19|4597301|16359508|4208948|1579642|3.33|0|4.27|54|0|395|0.0
202401|CNTY_GU|42|11200|11200000|인천|성남시|인계동|1120000000|역삼1가|1|25|0|2|10|1980|113|113|774|41368|21650.0|13208.0|7811.0|631.0|21489|12884|5643|2446450.0|1492504.0|882643.0|71303.0|3619279|2167906|837154|78768|29|58|18|8|1020348|19843655|1911278|1403834|6.91|11|4.82|128|333|350|3663.0
202401|ADM|44|47110|11110000|서울|성남시|인계동|4611000000|인계동|2|35|2|2|9|488|170|170|277|54834|42929.0|18065.0|12392.0|12472.0|39777|12737|10073|7297930.0|3071050.0|2106640.0|2120240.0|165434|930882|51044|415159|27|80|36|0|7209217|16610965|87990|1663184|6.16|25|1.48|153|289|321|7225.0
202401|ADM|44|11200|11110000|대구|수원시|인계동|4113000000|서초1동|2|70|0|1|4|1303|113|113|523|98632|4297.0|2512.0|1219.0|566.0|3632|2304|941|485561.0|283856.0|137747.0|63958.0|2118221|1457806|487119|402591|26|60|30|3|4235744|10790927|4701700|1096735|2.56|4|1.92|165|126|232|504.0
202401|ADM|41|11110|28110000|대구|강남구|서초동|4711000000|인계동|1|50|0|2|9|1823|332|332|719|59139|34868.0|20749.0|11379.0|2740.0|28896|16145|9008|11576176.0|6888668.0|3777828.0|909680.0|3988211|2033435|602979|214096|33|197|36|26|6267694|19788994|4442902|1796470|2.44|13|3.53|152|406|397|5278.0
202401|ADM|26|28110|26140000|서울|강남구|서초동|4511000000|역삼1가|2|30|1|1|6|1204|148|148|53|68806|10073.0|7300.0|3553.0|0.0|7442|5589|2852|1490804.0|1080400.0|525844.0|0.0|2339412|1988449|666864|14341|24|61|34|13|9784873|8264888|2483708|163354|4.44|18|4.8|114|63|285|1134.0
202401|CNTY_GU|47|45110|44130000|대구|강남구|서초동|2611000000|인계동|1|45|3|2|1|430|316|316|93|40541|4708.0|1423.0|1698.0|1587.0|4164|1296|1390|1487728.0|449668.0|536568.0|501492.0|3374693|1488058|23782|233183|84|147|40|11|485771|5587551|142770|219338|5.62|7|4.74|35|444|47|3108.0
202401|ADM|46|46110|44130000|인천|성남시|역삼동|4113000000|역삼1가|2|55|2|2|3|1719|328|328|539|36586|26323.0|19128.0|2919.0|4276.0|18839|17681|2497|8633944.0|6273984.0|957432.0|1402528.0|1669128|789329|643461|185458|42|141|79|8|9887783|17128067|3457530|139102|3.48|32|4.73|77|372|64|11904.0
202401|CNTY_GU|46|45110|26140000|경기|서초구|역삼동|4311000000|역삼1가|1|60|0|1|1|64|470|470|930|81670|48781.0|29734.0|13017.0|6030.0|40425|25800|9148|22927070.0|13974980.0|6117990.0|2834100.0|3967450|2730118|839323|380480|80|277|62|11|9516278|18376979|3915300|643068|5.51|53|2.76|26|321|362|17013.0
202401|ADM|27|41130|28110000|대구|강남구|역삼동|1114000000|서초1동|2|60|1|1|8|1446|187|187|927|85104|36787.0|14029.0|6065.0|16693.0|28374|10671|4787|6879169.0|2623423.0|1134155.0|3121591.0|2133493|1625104|92078|119014|18|95|19|10|5179632|6388439|4134758|294874|4.16|1|4.94|81|441|202|441.0
202401|ADM|41|46110|27110000|인천|수원시|인계동|4211000000|역삼1가|1|20|3|2|8|532|480|480|449|14987|38056.0|26124.0|13627.0|0.0|37556|18336|10619|18266880.0|12539520.0|6540960.0|0.0|3764739|1622461|330752|9009|50|204|62|13|271281|5751246|3654631|81209|5.53|39|2.46|110|207|289|8073.0
202401|PRVNC|41|41110|42110000|경기|성남시|역삼동|2811000000|역삼1가|1|45|0|1|7|1280|202|202|704|58488|35873.0|26106.0|10565.0|0.0|29020|24048|8144|7246346.0|5273412.0|2134130.0|0.0|4760792|1403987|425591|490436|26|105|45|0|2474600|16398551|4372445|1620994|6.35|17|1.35|123|148|402|2516.0
202401|CNTY_GU|11|41110|41150000|대구|수원시|인계동|1111000000|인계동|2|20|1|2|1|961|341|341|491|79970|39303.0|16787.0|8885.0|13631.0|33280|14770|8321|13402323.0|5724367.0|3029785.0|4648171.0|1904876|2280017|254389|120638|41|170|101|13|2259942|5577838|2551808|312064|7.06|15|3.82|45|85|137|1275.0
202401|PRVNC|26|11200|42110000|부산|서초구|서초동|4511000000|서초1동|1|65|2|2|3|1138|331|331|904|24208|25661.0|19486.0|4014.0|2161.0|20853|16110|3112|8493791.0|6449866.0|1328634.0|715291.0|1159847|906588|439881|39055|65|136|97|18|5834959|13265510|812747|1659898|3.18|43|3.22|126|462|446|19866.0
202401|ADM|41|44130|11110000|서울|강남구|인계동|2611000000|서초1동|1|30|2|1|5|763|409|409|569|68142|6405.0|3376.0|1291.0|1738.0|4747|2579|962|2619645.0|1380784.0|528019.0|710842.0|4665092|2811671|893092|428517|114|234|101|25|6915057|18674013|3446949|1285311|2.51|9|4.2|63|206|119|1854.0
202401|ADM|47|26140|26140000|부산|성남시|역삼동|4511000000|역삼1가|2|50|0|1|2|1057|236|236|891|52628|41987.0|25264.0|13063.0|3660.0|33832|23459|12482|9908932.0|5962304.0|3082868.0|863760.0|3404438|186935|897367|359944|27|127|62|8|4884607|18198436|1083367|1216361|2.71|12|3.48|126|416|223|4992.0
202401|CNTY_GU|27|11200|47110000|부산|강남구|역삼동|1120000000|인계동|2|50|3|1|2|1871|396|396|363|55649|22519.0|17842.0|3632.0|1045.0|21025|12868|2959|8917524.0|7065432.0|1438272.0|413820.0|4389727|37502|601225|134364|108|158|108|12|3558449|17606594|3149489|233976|2.99|50|4.28|168|172|144|8600.0
