기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업구분|금융기관|분위코드(총대출잔액기준)|총대출_보유계좌수|유효대출계좌_대상자수|대출잔액_보유대상자수|대출잔액_최저금액|대출잔액_최대금액|대출잔액_평균금액|대출잔액_주택담보_평균금액|대출잔액_신용_평균금액|대출잔액_기타_평균금액|대출잔액_중위금액|대출잔액_주택담보_중위금액|대출잔액_신용_중위금액|총대출잔액|총대출잔액_주택담보|총대출잔액_신용|총대출잔액_기타|신규대출_약정금액합(당월)|신규대출_주택담보약정금액합(당월)|신규대출_신용약정금액합(당월)|신규대출_기타약정금액합(당월)|일시불상환_대출보유대상자수|분할상환_대출보유대상자수|한도대출_보유대상자수|기타대출_보유대상자수|대출잔액합_일시불|대출잔액합_분할상환|대출잔액합_한도|대출잔액합_기타|대출평균이자율|월 연체보유자수 합계|월평균연체건수|평균연체일|평균연체금액|중위연체금액|연체금액
202411|ADM|26|41150|44130000|인천|성남시|인계동|4711000000|역삼1가|2|60|3|1|3|1715|89|89|752|81174|22192.0|8383.0|8168.0|5641.0|15699|7479|7468|1975088.0|746087.0|726952.0|502049.0|1452957|2739538|813290|16035|18|39|19|0|2345971|17665631|4532261|1750180|3.37|9|3.17|179|360|178|3240.0
202411|CNTY_GU|27|27110|47110000|서울|서초구|서초동|2614000000|서초1동|1|40|0|1|4|1067|4|4|930|97010|27835.0|13081.0|3909.0|10845.0|24722|11821|2782|111340.0|52324.0|15636.0|43380.0|4324740|1900861|695901|178268|0|1|0|0|2585330|7961401|668850|1664047|2.37|0|1.48|131|0|236|0.0
202411|CNTY_GU|26|45110|43110000|대구|강남구|인계동|4413000000|역삼1가|1|45|3|1|3|175|490|490|62|56717|0.0|0.0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|3915600|1874417|670271|2616|54|201|76|35|2100484|10364028|962790|1961533|2.98|53|3.88|58|113|179|5989.0
202411|ADM|42|27110|11110000|인천|성남시|역삼동|4711000000|역삼1가|2|50|3|1|7|864|408|408|686|92548|35792.0|22917.0|6020.0|6855.0|33801|22480|5579|14603136.0|9350136.0|2456160.0|2796840.0|3859720|2790958|415104|468743|52|166|115|19|3919490|4322594|2069489|768321|7.83|34|1.48|69|460|48|15640.0
202411|CNTY_GU|26|11200|42110000|경기|서초구|인계동|4113000000|서초1동|2|60|1|2|1|1036|214|214|922|65792|39009.0|18817.0|13171.0|7021.0|29316|13473|10278|8347926.0|4026838.0|2818594.0|1502494.0|1998259|1550318|36449|69202|52|103|58|4|7232157|2619216|1411939|410328|5.13|21|4.64|114|129|101|2709.0
202411|ADM|27|11110|41110000|인천|수원시|역삼동|2614000000|서초1동|1|55|1|1|4|1742|445|445|835|53153|48733.0|23915.0|19137.0|5681.0|47623|18167|15881|21686185.0|10642175.0|8515965.0|2528045.0|3577998|1740780|758213|217846|93|261|129|37|4096798|15632317|2643535|968919|5.82|31|1.51|16|143|260|4433.0
202411|ADM|42|27110|43110000|부산|수원시|역삼동|2614000000|인계동|1|40|0|1|5|987|35|35|956|39910|44679.0|25775.0|8907.0|9997.0|41330|18584|7120|1563765.0|902125.0|311745.0|349895.0|1182244|2623535|265147|46991|7|15|6|2|6894883|10007472|4782955|1680950|5.23|4|1.17|101|330|267|1320.0
202411|ADM|47|27110|41130000|서울|강남구|인계동|1111000000|서초1동|1|30|1|1|6|1577|56|56|101|86251|1965.0|604.0|348.0|1013.0|1674|431|289|110040.0|33824.0|19488.0|56728.0|2869633|789169|786477|212376|13|30|9|1|6518739|15969434|2139349|735967|3.77|2|2.19|79|38|46|76.0
202411|CNTY_GU|41|46110|44130000|경기|강남구|인계동|2711000000|역삼1가|1|40|2|1|8|653|427|427|520|27140|8290.0|3386.0|2787.0|2117.0|5804|3199|2522|3539830.0|1445822.0|1190049.0|903959.0|1952343|2137859|379673|384812|125|213|117|15|7832408|17990163|1003217|1242818|4.52|6|4.67|155|427|221|2562.0
202411|CNTY_GU|42|26140|43110000|대구|강남구|서초동|4311000000|인계동|1|40|0|1|4|1070|348|348|939|58928|16599.0|12174.0|3909.0|516.0|12045|9865|3748|5776452.0|4236552.0|1360332.0|179568.0|2262792|1023079|148778|478373|83|175|86|17|6927676|11825056|4747157|368076|4.25|28|3.49|107|363|42|10164.0
