기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202412|42|11140|11140000|1111000000|부산|수원시|역삼동|역삼1동|APT4821|래미안|14645|2|6|0.012|0.054|0.296|0.135|0.056|0.012|0.031|0.065|0.076|0.004|0.02|0.021|0.173|0.025|0.021
202412|26|45110|41130000|1111000000|부산|서초구|인계동|역삼1동|APT9985|푸르지오|9526|2|5|0.012|0.122|0.008|0.011|0.038|0.193|0.09|0.027|0.146|0.119|0.088|0.037|0.016|0.062|0.032
202412|11|45110|45110000|2711000000|인천|강남구|인계동|역삼1동|APT3075|래미안|11085|2|5|0.021|0.197|0.06|0.027|0.004|0.004|0.028|0.334|0.028|0.034|0.021|0.025|0.081|0.016|0.119
202412|43|11110|41150000|1120000000|서울|강남구|서초동|서초1동|APT2597|자이|17593|1|6|0.008|0.008|0.412|0.137|0.099|0.002|0.036|0.097|0.007|0.053|0.016|0.003|0.078|0.023|0.022
202412|45|26110|44130000|4113000000|경기|서초구|서초동|역삼1동|APT9684|푸르지오|16537|2|3|0.041|0.002|0.135|0.008|0.077|0.031|0.003|0.107|0.076|0.037|0.034|0.183|0.098|0.057|0.112
202412|46|11140|47110000|2811000000|부산|수원시|서초동|역삼1동|APT5244|힐스테이트|7873|2|6|0.098|0.048|0.016|0.032|0.067|0.058|0.045|0.045|0.316|0.051|0.102|0.096|0.001|0.002|0.022
202412|42|46110|11110000|4111000000|서울|강남구|서초동|서초1동|APT5284|자이|6455|1|5|0.039|0.136|0.127|0.014|0.039|0.276|0.048|0.087|0.0|0.067|0.085|0.009|0.014|0.009|0.05
202412|45|41130|46110000|4111000000|경기|성남시|역삼동|역삼1동|APT4766|푸르지오|9239|2|6|0.002|0.035|0.158|0.04|0.041|0.089|0.217|0.022|0.023|0.001|0.013|0.05|0.039|0.072|0.198
202412|41|42110|47110000|4711000000|서울|성남시|역삼동|역삼1동|APT6590|힐스테이트|10089|2|5|0.033|0.015|0.062|0.025|0.019|0.109|0.06|0.004|0.033|0.038|0.268|0.012|0.116|0.171|0.035
202412|46|26140|11170000|1111000000|경기|서초구|인계동|서초1동|APT3065|래미안|6431|1|4|0.024|0.224|0.058|0.008|0.042|0.081|0.048|0.061|0.01|0.038|0.088|0.059|0.008|0.118|0.134
202412|47|26140|11170000|2811000000|인천|서초구|서초동|서초1동|APT9393|푸르지오|7488|1|6|0.026|0.272|0.015|0.033|0.007|0.004|0.071|0.067|0.105|0.18|0.019|0.059|0.061|0.02|0.061
202412|42|41110|44130000|4113000000|부산|수원시|인계동|역삼1동|APT8475|자이|18605|2|4|0.122|0.048|0.068|0.075|0.204|0.017|0.01|0.193|0.034|0.008|0.017|0.076|0.021|0.032|0.075
202412|42|11170|26140000|4511000000|경기|강남구|서초동|역삼1동|APT7808|자이|11913|1|3|0.072|0.008|0.184|0.024|0.043|0.068|0.164|0.05|0.081|0.112|0.07|0.02|0.019|0.009|0.078
202412|44|11200|41110000|4711000000|경기|서초구|서초동|서초1동|APT8113|래미안|10145|2|5|0.203|0.171|0.114|0.011|0.008|0.007|0.065|0.16|0.113|0.028|0.054|0.026|0.001|0.003|0.035
202412|27|26110|11170000|4511000000|경기|강남구|역삼동|서초1동|APT1109|힐스테이트|17030|1|5|0.038|0.136|0.036|0.006|0.001|0.192|0.035|0.09|0.038|0.095|0.134|0.054|0.081|0.05|0.013
202412|43|41110|26140000|4111000000|경기|강남구|역삼동|서초1동|APT7135|힐스테이트|2003|2|4|0.039|0.089|0.128|0.031|0.008|0.037|0.06|0.061|0.031|0.062|0.062|0.075|0.075|0.051|0.192
202412|27|45110|45110000|4611000000|부산|강남구|서초동|역삼1동|APT1112|푸르지오|8520|1|3|0.016|0.116|0.026|0.213|0.003|0.035|0.054|0.169|0.081|0.037|0.155|0.002|0.041|0.054|0.0
202412|47|43110|41110000|4115000000|인천|성남시|인계동|역삼1동|APT3152|자이|5409|2|4|0.012|0.23|0.025|0.04|0.031|0.062|0.043|0.095|0.042|0.113|0.086|0.093|0.014|0.095|0.019
202412|44|11110|11170000|1111000000|인천|강남구|서초동|역삼1동|APT1452|힐스테이트|11055|2|4|0.038|0.03|0.007|0.092|0.162|0.009|0.026|0.094|0.045|0.034|0.082|0.05|0.055|0.071|0.205
202412|27|26140|27110000|4711000000|부산|수원시|인계동|서초1동|APT1116|래미안|13602|x|6|0.089|0.028|0.019|0.099|0.091|0.092|0.052|0.075|0.129|0.11|0.011|0.019|0.012|0.074|0.099
202412|41|27110|47110000|4115000000|경기|성남시|서초동|서초1동|APT4230|푸르지오|6572|x|5|0.053|0.002|0.119|0.14|0.015|0.111|0.018|0.029|0.002|0.01|0.039|0.122|0.195|0.119|0.027
202412|11|28110|41130000|1114000000|인천|수원시|서초동|서초1동|APT3489|자이|3916|1|6|0.026|0.111|0.061|0.028|0.025|0.068|0.054|0.042|0.033|0.135|0.165|0.092|0.104|0.008|0.048
202412|46|11140|11170000|2614000000|인천|수원시|서초동|역삼1동|APT7168|래미안|16111|2|3|0.006|0.039|0.104|0.003|0.179|0.068|0.074|0.078|0.024|0.2|0.039|0.018|0.022|0.123|0.022
202412|43|26140|46110000|4311000000|서울|성남시|역삼동|역삼1동|APT2763|래미안|9680|1|5|0.07|0.058|0.029|0.01|0.019|0.014|0.029|0.032|0.059|0.088|0.012|0.047|0.14|0.225|0.168
202412|27|41110|26110000|4311000000|서울|서초구|서초동|서초1동|APT4846|자이|2506|2|3|0.0|0.079|0.096|0.057|0.013|0.064|0.123|0.009|0.159|0.091|0.044|0.058|0.042|0.163|0.003
202412|47|26140|41130000|1120000000|경기|수원시|인계동|역삼1동|APT1300|자이|2189|2|4|0.085|0.124|0.124|0.177|0.077|0.018|0.152|0.005|0.083|0.034|0.005|0.025|0.02|0.006|0.065
202412|42|43110|41110000|2811000000|인천|수원시|인계동|역삼1동|APT9103|힐스테이트|6092|1|5|0.04|0.197|0.053|0.091|0.018|0.03|0.012|0.129|0.054|0.032|0.026|0.01|0.208|0.098|0.002
202412|45|47110|11110000|2811000000|경기|성남시|인계동|역삼1동|APT5797|래미안|17753|1|5|0.041|0.148|0.013|0.01|0.009|0.066|0.176|0.011|0.025|0.128|0.098|0.075|0.017|0.14|0.044
202412|42|42110|42110000|2611000000|서울|수원시|인계동|서초1동|APT8298|푸르지오|18900|x|2|0.094|0.003|0.241|0.06|0.081|0.007|0.011|0.047|0.093|0.081|0.024|0.138|0.045|0.02|0.056
202412|42|41130|42110000|1120000000|부산|성남시|인계동|서초1동|APT9672|래미안|2654|2|4|0.054|0.053|0.011|0.152|0.007|0.005|0.024|0.101|0.115|0.006|0.3|0.016|0.042|0.021|0.092
202412|26|26140|45110000|4211000000|인천|강남구|역삼동|역삼1동|APT7906|힐스테이트|7417|1|6|0.122|0.122|0.083|0.018|0.044|0.201|0.093|0.058|0.002|0.03|0.008|0.055|0.03|0.093|0.042
202412|45|27110|47110000|4111000000|경기|수원시|인계동|역삼1동|APT7165|푸르지오|11876|2|5|0.11|0.002|0.032|0.027|0.02|0.07|0.245|0.051|0.156|0.021|0.097|0.036|0.007|0.116|0.012
202412|45|47110|11170000|4113000000|인천|강남구|인계동|서초1동|APT9701|힐스테이트|17776|2|4|0.079|0.213|0.036|0.038|0.176|0.057|0.008|0.029|0.02|0.021|0.093|0.126|0.04|0.002|0.063
202412|42|27110|43110000|4111000000|서울|성남시|역삼동|역삼1동|APT8948|래미안|16719|2|6|0.003|0.019|0.09|0.006|0.036|0.01|0.017|0.062|0.018|0.219|0.307|0.009|0.094|0.078|0.032
