기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202410|44|45110|43110000|2611000000|인천|성남시|서초동|역삼1동|APT7204|자이|11239|2|5|0.051|0.006|0.258|0.051|0.1|0.046|0.031|0.212|0.06|0.002|0.019|0.011|0.007|0.084|0.062
202410|45|44130|27110000|1111000000|인천|수원시|인계동|서초1동|APT7355|자이|2672|2|5|0.008|0.119|0.075|0.07|0.034|0.073|0.044|0.045|0.016|0.063|0.07|0.043|0.052|0.041|0.246
202410|11|44130|41110000|2614000000|경기|성남시|인계동|서초1동|APT8876|자이|10051|2|4|0.056|0.111|0.005|0.155|0.004|0.065|0.0|0.07|0.007|0.119|0.066|0.093|0.171|0.053|0.025
202410|41|41130|41130000|4211000000|부산|수원시|역삼동|서초1동|APT3249|래미안|16514|2|6|0.003|0.009|0.022|0.138|0.055|0.094|0.259|0.13|0.089|0.069|0.055|0.044|0.003|0.021|0.01
202410|46|46110|42110000|4113000000|경기|성남시|역삼동|역삼1동|APT9371|래미안|16817|1|4|0.047|0.044|0.021|0.196|0.014|0.163|0.03|0.053|0.118|0.059|0.178|0.044|0.014|0.001|0.018
202410|42|43110|43110000|4511000000|부산|수원시|서초동|서초1동|APT9787|힐스테이트|19881|2|6|0.008|0.042|0.06|0.067|0.117|0.009|0.037|0.022|0.017|0.053|0.087|0.003|0.131|0.181|0.165
202410|43|28110|45110000|1117000000|인천|성남시|서초동|서초1동|APT4793|래미안|2941|1|6|0.075|0.092|0.029|0.05|0.102|0.014|0.061|0.033|0.099|0.175|0.014|0.038|0.024|0.045|0.148
202410|42|11170|28110000|4413000000|인천|수원시|서초동|역삼1동|APT3111|힐스테이트|10613|2|3|0.174|0.213|0.002|0.02|0.0|0.017|0.157|0.023|0.06|0.032|0.028|0.054|0.112|0.051|0.056
202410|45|41110|11140000|2811000000|경기|수원시|인계동|서초1동|APT9293|자이|16181|1|5|0.187|0.093|0.049|0.125|0.035|0.113|0.019|0.013|0.076|0.014|0.012|0.005|0.004|0.2|0.055
202410|45|45110|26140000|4113000000|서울|서초구|역삼동|서초1동|APT3695|푸르지오|7081|2|6|0.096|0.275|0.032|0.122|0.032|0.04|0.069|0.006|0.03|0.145|0.023|0.06|0.019|0.038|0.014
202410|44|41150|45110000|4311000000|부산|수원시|역삼동|역삼1동|APT2453|힐스테이트|5372|1|3|0.008|0.074|0.037|0.023|0.271|0.002|0.065|0.06|0.119|0.114|0.006|0.064|0.058|0.084|0.016
202410|41|41110|28110000|2711000000|인천|수원시|인계동|역삼1동|APT3791|힐스테이트|13652|1|5|0.146|0.09|0.026|0.031|0.025|0.176|0.012|0.011|0.135|0.086|0.016|0.057|0.066|0.067|0.055
202410|45|26140|41130000|4711000000|서울|성남시|역삼동|서초1동|APT7583|푸르지오|19395|2|6|0.003|0.063|0.085|0.038|0.016|0.064|0.031|0.001|0.053|0.062|0.181|0.15|0.011|0.183|0.06
202410|47|26140|41150000|4115000000|인천|서초구|인계동|서초1동|APT1693|래미안|15762|2|4|0.005|0.074|0.042|0.193|0.06|0.007|0.059|0.027|0.007|0.033|0.152|0.104|0.056|0.083|0.098
202410|46|43110|11140000|4511000000|경기|강남구|인계동|역삼1동|APT9362|자이|7787|2|5|0.022|0.019|0.173|0.094|0.127|0.007|0.11|0.036|0.041|0.095|0.043|0.005|0.022|0.001|0.205
202410|46|11110|26140000|4511000000|경기|성남시|인계동|역삼1동|APT1008|자이|17998|2|5|0.077|0.12|0.065|0.143|0.02|0.048|0.048|0.018|0.146|0.088|0.034|0.074|0.076|0.03|0.013
202410|26|42110|41110000|2811000000|경기|강남구|인계동|역삼1동|APT9322|힐스테이트|14214|2|6|0.003|0.29|0.113|0.052|0.023|0.02|0.055|0.01|0.112|0.006|0.084|0.044|0.156|0.011|0.019
202410|27|45110|28110000|4413000000|경기|성남시|역삼동|서초1동|APT4351|래미안|15696|1|4|0.005|0.065|0.055|0.161|0.039|0.033|0.088|0.034|0.071|0.04|0.169|0.124|0.022|0.007|0.088
202410|45|11170|46110000|1117000000|부산|서초구|인계동|역삼1동|APT1924|힐스테이트|18639|1|5|0.059|0.048|0.038|0.114|0.252|0.069|0.055|0.068|0.069|0.059|0.017|0.055|0.017|0.011|0.071
202410|45|26140|41130000|4115000000|부산|서초구|역삼동|역삼1동|APT3828|래미안|6797|1|5|0.001|0.042|0.102|0.001|0.023|0.129|0.108|0.019|0.085|0.102|0.174|0.022|0.11|0.08|0.003
202410|43|11170|26140000|4113000000|부산|성남시|서초동|서초1동|APT5265|푸르지오|9930|1|4|0.084|0.107|0.025|0.014|0.06|0.113|0.008|0.002|0.062|0.058|0.069|0.029|0.209|0.035|0.123
202410|11|42110|45110000|2711000000|부산|서초구|서초동|역삼1동|APT6795|래미안|10927|2|6|0.044|0.017|0.196|0.005|0.117|0.114|0.09|0.005|0.032|0.031|0.005|0.144|0.092|0.032|0.075
202410|27|41150|11200000|4211000000|서울|성남시|서초동|서초1동|APT5580|자이|19473|1|5|0.006|0.026|0.013|0.055|0.183|0.008|0.117|0.248|0.068|0.123|0.033|0.072|0.003|0.009|0.034
202410|44|41150|26110000|4711000000|부산|서초구|인계동|서초1동|APT3067|힐스테이트|10503|x|2|0.034|0.012|0.301|0.061|0.156|0.016|0.086|0.069|0.004|0.077|0.085|0.006|0.002|0.068|0.021
202410|27|44130|26110000|1114000000|부산|수원시|인계동|서초1동|APT7131|자이|19481|2|6|0.175|0.056|0.011|0.121|0.008|0.026|0.012|0.029|0.134|0.105|0.012|0.044|0.075|0.163|0.031
202410|11|43110|42110000|1114000000|서울|수원시|역삼동|역삼1동|APT6466|자이|10236|x|3|0.006|0.243|0.084|0.014|0.024|0.013|0.019|0.02|0.006|0.104|0.112|0.121|0.076|0.119|0.039
