기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202407|26|44130|41150000|1120000000|부산|수원시|인계동|역삼1동|APT1686|자이|4678|1|5|0.031|0.043|0.044|0.157|0.188|0.001|0.005|0.007|0.017|0.164|0.015|0.104|0.027|0.141|0.056
202407|46|44130|11110000|4113000000|인천|성남시|서초동|서초1동|APT8905|힐스테이트|9715|x|6|0.034|0.004|0.008|0.022|0.058|0.057|0.021|0.055|0.428|0.053|0.048|0.093|0.055|0.065|0.001
202407|44|11140|27110000|4511000000|부산|서초구|역삼동|역삼1동|APT3281|푸르지오|3661|2|6|0.047|0.163|0.014|0.001|0.056|0.047|0.025|0.191|0.061|0.047|0.076|0.041|0.04|0.072|0.12
202407|42|41150|11140000|4413000000|서울|서초구|역삼동|서초1동|APT6049|힐스테이트|17602|1|6|0.147|0.055|0.074|0.01|0.252|0.042|0.032|0.012|0.037|0.043|0.005|0.133|0.052|0.076|0.03
202407|44|26140|45110000|4711000000|경기|강남구|역삼동|서초1동|APT9905|래미안|17475|1|5|0.007|0.017|0.109|0.108|0.1|0.028|0.039|0.046|0.079|0.056|0.071|0.164|0.012|0.05|0.116
202407|26|11170|26110000|1120000000|인천|수원시|역삼동|서초1동|APT4614|자이|11232|2|4|0.151|0.035|0.112|0.001|0.123|0.079|0.117|0.019|0.044|0.068|0.093|0.029|0.08|0.048|0.001
202407|47|11110|44130000|1114000000|부산|수원시|인계동|서초1동|APT9752|래미안|5811|2|3|0.065|0.006|0.074|0.164|0.008|0.075|0.134|0.043|0.021|0.031|0.002|0.06|0.049|0.154|0.115
202407|27|11140|41110000|4413000000|서울|성남시|인계동|역삼1동|APT6482|래미안|9116|1|4|0.089|0.01|0.315|0.004|0.086|0.003|0.025|0.011|0.059|0.083|0.006|0.006|0.214|0.007|0.083
202407|47|11110|41150000|2711000000|서울|성남시|역삼동|서초1동|APT5337|래미안|5958|1|4|0.027|0.036|0.013|0.005|0.096|0.052|0.047|0.056|0.1|0.072|0.109|0.084|0.186|0.102|0.015
202407|47|45110|43110000|2614000000|부산|성남시|서초동|역삼1동|APT8085|래미안|11541|2|4|0.1|0.013|0.005|0.005|0.201|0.13|0.061|0.01|0.055|0.045|0.006|0.102|0.012|0.088|0.167
202407|43|26140|26110000|2614000000|부산|강남구|서초동|역삼1동|APT9865|푸르지오|7416|2|5|0.189|0.037|0.042|0.206|0.029|0.089|0.142|0.027|0.014|0.004|0.129|0.003|0.001|0.05|0.04
202407|46|11200|43110000|1117000000|경기|강남구|서초동|서초1동|APT5457|푸르지오|16549|2|4|0.005|0.086|0.083|0.08|0.004|0.031|0.25|0.002|0.036|0.077|0.163|0.064|0.04|0.018|0.061
