기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업 구분|분위코드(연소득기준)|최저 연소득 금액|최대 연소득 금액|거주자수|평균 연소득 금액|중위 연소득 금액|총연소득합계
202404|CNTY_GU|44|41130|11140000|인천|수원시|인계동|2811000000|역삼1가|2|65|1|9|617|40510|55|5910.0|5853|325050
202404|CNTY_GU|46|44130|11200000|서울|성남시|역삼동|4413000000|인계동|2|45|1|9|602|14194|558|3096.0|2811|1727568
202404|PRVNC|11|26140|28110000|부산|서초구|서초동|2611000000|서초1동|2|35|3|1|57|28605|61|5711.0|5037|348371
202404|ADM|45|41150|41150000|인천|성남시|역삼동|2811000000|서초1동|2|30|1|10|879|8714|547|0.0|0|0
202404|ADM|45|11110|41150000|서울|강남구|인계동|2611000000|역삼1가|1|55|1|9|774|47326|432|5509.0|5163|2379888
202404|ADM|45|43110|11110000|경기|수원시|역삼동|4111000000|인계동|2|60|0|7|799|7914|606|3863.0|3829|2340978
202404|CNTY_GU|47|45110|46110000|인천|수원시|인계동|1114000000|서초1동|2|45|0|9|973|33625|28|2238.0|2105|62664
202404|ADM|45|26110|28110000|대구|수원시|역삼동|4111000000|서초1동|1|35|1|6|806|28176|775|3462.0|3010|2683050
202404|CNTY_GU|41|42110|26140000|부산|서초구|서초동|4211000000|역삼1가|1|70|0|5|431|7715|76|3347.0|3029|254372
202404|ADM|26|43110|46110000|경기|강남구|역삼동|4211000000|역삼1가|2|55|1|7|629|45049|387|2696.0|2318|1043352
202404|ADM|47|26110|11200000|대구|강남구|역삼동|4115000000|인계동|2|50|2|9|884|23418|650|1733.0|1232|1126450
202404|ADM|45|11170|43110000|부산|서초구|인계동|4113000000|역삼1가|2|60|2|1|70|42012|111|3787.0|3640|420357
202404|PRVNC|42|27110|47110000|대구|강남구|인계동|4115000000|인계동|2|40|0|8|148|25729|600|4530.0|3488|2718000
202404|CNTY_GU|43|45110|26140000|인천|강남구|인계동|2811000000|역삼1가|1|55|1|4|399|13677|557|5195.0|4125|2893615
202404|CNTY_GU|43|27110|28110000|대구|강남구|인계동|4611000000|역삼1가|2|40|2|9|659|17875|1|5305.0|5170|5305
202404|ADM|11|11200|41130000|대구|서초구|서초동|4211000000|인계동|2|35|0|7|833|11477|437|2373.0|2193|1037001
202404|ADM|27|26110|45110000|부산|성남시|서초동|2614000000|서초1동|1|35|0|1|308|23402|4|2017.0|1744|8068
202404|ADM|27|26110|47110000|대구|강남구|역삼동|4115000000|역삼1가|2|65|1|6|203|32541|650|1992.0|1546|1294800
202404|CNTY_GU|44|41130|41130000|인천|서초구|인계동|2614000000|역삼1가|1|60|1|9|188|29622|125|5775.0|5469|721875
202404|ADM|42|42110|43110000|서울|서초구|인계동|4311000000|인계동|2|30|1|8|300|19820|635|5831.0|5016|3702685
202404|ADM|42|26110|45110000|경기|서초구|역삼동|2711000000|서초1동|1|25|3|7|60|20969|135|4599.0|3972|620865
202404|PRVNC|43|26140|41150000|서울|수원시|인계동|2811000000|서초1동|1|30|2|2|512|27749|587|4684.0|3545|2749508
202404|CNTY_GU|46|41110|44130000|경기|성남시|서초동|4113000000|인계동|1|35|3|10|861|17926|36|5470.0|4549|196920
202404|ADM|26|26140|41130000|부산|강남구|인계동|4711000000|인계동|1|50|3|7|422|37256|319|3465.0|2796|1105335
202404|ADM|26|28110|41130000|서울|서초구|서초동|4113000000|인계동|1|55|0|9|486|19581|706|6221.0|4902|4392026
202404|ADM|43|11140|46110000|부산|강남구|인계동|4113000000|서초1동|1|25|0|9|817|45442|382|7355.0|6193|2809610
202404|CNTY_GU|46|27110|27110000|부산|강남구|서초동|4611000000|서초1동|1|45|2|10|12|16151|25|2664.0|2536|66600
202404|PRVNC|47|44130|11200000|인천|수원시|역삼동|4413000000|인계동|1|45|3|7|973|13405|733|4229.0|3361|3099857
202404|ADM|41|28110|43110000|부산|서초구|역삼동|1111000000|역삼1가|1|35|2|6|204|47516|480|3214.0|2486|1542720
202404|ADM|41|28110|41130000|인천|강남구|인계동|2811000000|인계동|2|55|0|1|106|8145|350|3322.0|3204|1162700
202404|ADM|46|41150|41130000|부산|서초구|인계동|4211000000|서초1동|1|50|0|2|591|5566|709|3725.0|3471|2641025
202404|ADM|26|27110|26140000|부산|서초구|서초동|2614000000|역삼1가|1|55|3|7|18|15241|470|0.0|0|0
202404|CNTY_GU|41|28110|43110000|인천|서초구|서초동|2611000000|역삼1가|1|55|0|10|447|12794|480|3442.0|3111|1652160
202404|ADM|42|26110|28110000|부산|성남시|서초동|4111000000|서초1동|1|65|3|9|774|29924|547|3262.0|2366|1784314
202404|PRVNC|27|43110|42110000|부산|수원시|역삼동|1117000000|역삼1가|2|55|0|9|687|43781|142|0.0|0|0
202404|ADM|42|41130|11110000|인천|서초구|역삼동|4113000000|역삼1가|1|60|3|2|74|9045|95|2916.0|2820|277020
202404|CNTY_GU|47|11110|46110000|대구|강남구|인계동|4211000000|서초1동|1|45|0|5|727|28290|487|1678.0|1412|817186
202404|CNTY_GU|47|41130|44130000|경기|강남구|역삼동|2614000000|역삼1가|1|35|3|7|239|19744|616|7067.0|6731|4353272
202404|CNTY_GU|41|27110|41110000|서울|수원시|역삼동|4115000000|역삼1가|2|25|1|7|183|39995|768|7318.0|6372|5620224
202404|CNTY_GU|42|11110|11200000|대구|성남시|인계동|4311000000|역삼1가|1|45|2|5|349|18739|14|7243.0|5148|101402
202404|CNTY_GU|47|41110|47110000|대구|수원시|인계동|2611000000|역삼1가|2|60|0|10|444|18614|64|2283.0|1606|146112
202404|CNTY_GU|27|11140|41130000|인천|수원시|서초동|2811000000|역삼1가|1|50|0|3|298|9943|785|3888.0|2869|3052080
202404|CNTY_GU|43|11200|28110000|경기|수원시|인계동|4115000000|서초1동|1|20|0|9|532|5058|141|3034.0|3001|427794
202404|CNTY_GU|27|41150|46110000|경기|수원시|인계동|4211000000|서초1동|2|35|2|5|648|49095|456|2826.0|2789|1288656
202404|ADM|44|41110|46110000|인천|성남시|역삼동|4115000000|서초1동|2|45|0|7|77|24214|379|7420.0|5286|2812180
202404|CNTY_GU|11|26110|26110000|대구|수원시|역삼동|2611000000|서초1동|1|40|2|5|276|43448|136|1912.0|1550|260032
202404|CNTY_GU|27|45110|42110000|경기|성남시|인계동|1117000000|역삼1가|1|55|0|4|307|48700|615|5231.0|5147|3217065
202404|CNTY_GU|45|47110|26140000|부산|성남시|서초동|4111000000|인계동|1|30|2|6|607|31676|628|6012.0|5205|3775536
202404|CNTY_GU|44|11140|11110000|경기|서초구|서초동|2614000000|역삼1가|1|40|0|6|257|29702|227|1477.0|1384|335279
202404|PRVNC|27|26110|27110000|인천|서초구|역삼동|2614000000|서초1동|1|45|3|8|695|44792|676|7153.0|5445|4835428
202404|ADM|27|11110|26110000|부산|강남구|인계동|4413000000|인계동|2|70|0|1|726|38364|485|2580.0|1885|1251300
202404|CNTY_GU|45|11170|41130000|부산|서초구|인계동|2811000000|인계동|1|70|3|1|21|17842|166|3877.0|3098|643582
202404|CNTY_GU|47|27110|28110000|부산|수원시|서초동|4611000000|서초1동|2|40|1|4|631|49558|215|4790.0|4348|1029850
202404|ADM|43|11110|11200000|경기|수원시|서초동|4211000000|서초1동|1|40|0|3|367|43011|35|7124.0|6974|249340
202404|ADM|45|46110|28110000|서울|성남시|서초동|1117000000|인계동|2|70|3|8|292|5929|452|7914.0|7392|3577128
202404|ADM|45|42110|43110000|인천|강남구|서초동|1117000000|서초1동|2|65|0|7|51|35539|421|2732.0|2247|1150172
202404|CNTY_GU|47|11140|41150000|인천|강남구|서초동|4211000000|역삼1가|1|55|1|2|485|6715|146|3859.0|3132|563414
202404|PRVNC|27|26110|41150000|경기|수원시|역삼동|2611000000|서초1동|1|50|1|2|765|15494|513|5260.0|5055|2698380
202404|PRVNC|43|43110|11170000|서울|강남구|서초동|4611000000|역삼1가|1|55|2|9|155|33475|245|3879.0|3317|950355
202404|ADM|26|26110|11140000|대구|성남시|서초동|2711000000|인계동|2|55|0|7|58|35335|137|1567.0|1311|214679
202404|CNTY_GU|41|41110|41150000|서울|강남구|역삼동|1111000000|역삼1가|2|60|0|9|139|14978|149|6460.0|5075|962540
202404|ADM|42|11140|41110000|서울|수원시|서초동|2611000000|역삼1가|2|55|3|7|861|28017|450|4941.0|4481|2223450
202404|PRVNC|47|45110|41150000|경기|강남구|인계동|4511000000|서초1동|1|55|0|5|206|9482|740|1902.0|1418|1407480
202404|PRVNC|41|11110|27110000|경기|강남구|인계동|1117000000|역삼1가|2|70|1|4|847|27378|422|5470.0|4465|2308340
202404|CNTY_GU|11|11140|11140000|서울|성남시|인계동|2811000000|인계동|1|70|3|9|189|16593|497|7343.0|6797|3649471
202404|ADM|43|11200|26140000|경기|수원시|인계동|4413000000|인계동|2|40|0|10|516|46836|691|5510.0|4972|3807410
202404|PRVNC|42|27110|41150000|경기|성남시|인계동|4511000000|서초1동|2|70|0|5|445|40776|522|4339.0|3210|2264958
202404|CNTY_GU|45|27110|47110000|인천|성남시|서초동|1117000000|역삼1가|2|40|0|5|942|22510|653|6451.0|5208|4212503
202404|PRVNC|11|42110|41130000|인천|성남시|인계동|4413000000|역삼1가|2|35|3|4|272|24030|430|2901.0|2373|1247430
202404|CNTY_GU|47|42110|27110000|서울|강남구|서초동|4115000000|역삼1가|1|30|3|10|366|46313|108|1663.0|1280|179604
202404|ADM|45|11110|27110000|대구|수원시|인계동|1120000000|인계동|2|25|3|2|446|44071|528|4432.0|3368|2340096
202404|ADM|43|11140|11110000|인천|수원시|인계동|2811000000|역삼1가|1|40|0|2|302|42279|566|2949.0|2514|1669134
202404|ADM|46|26140|11200000|인천|강남구|인계동|1117000000|서초1동|2|70|1|9|167|29562|359|4432.0|3547|1591088
202404|PRVNC|27|27110|27110000|부산|강남구|서초동|1117000000|역삼1가|2|40|3|10|114|24015|403|5851.0|5161|2357953
202404|ADM|42|44130|41150000|대구|서초구|서초동|4611000000|서초1동|1|65|3|3|593|32601|77|6926.0|6180|533302
202404|CNTY_GU|27|47110|41150000|서울|성남시|서초동|2614000000|역삼1가|2|25|0|6|727|39896|374|5144.0|5074|1923856
202404|PRVNC|27|26110|26140000|인천|서초구|인계동|2614000000|서초1동|1|30|0|3|169|9609|738|5261.0|4614|3882618
202404|ADM|47|42110|41110000|대구|서초구|역삼동|1114000000|역삼1가|2|30|1|10|425|10165|132|7646.0|7235|1009272
202404|CNTY_GU|47|26110|11200000|경기|수원시|역삼동|2711000000|인계동|1|50|2|1|706|24904|513|7358.0|7160|3774654
202404|CNTY_GU|27|47110|11140000|대구|수원시|서초동|1114000000|인계동|1|70|0|6|978|27550|598|6489.0|5370|3880422
202404|CNTY_GU|27|41150|26110000|인천|수원시|인계동|4413000000|서초1동|2|30|0|6|130|13279|572|7364.0|5540|4212208
202404|CNTY_GU|11|11140|11170000|서울|수원시|역삼동|2711000000|인계동|1|40|2|10|870|7814|695|4296.0|3367|2985720
